지점,지점명,일시,강수량(mm),강수량 QC플래그
189,서귀포,1982-07-12 04:00,.6,0
189,서귀포,1982-07-12 05:00,.2,0
189,서귀포,1982-07-12 06:00,1.6,0
189,서귀포,1982-07-12 07:00,2.1,0
189,서귀포,1982-07-12 08:00,.9,0
189,서귀포,1982-07-12 09:00,0,0
189,서귀포,1982-07-12 11:00,.1,0
189,서귀포,1982-07-12 12:00,.1,0
189,서귀포,1982-07-12 15:00,3,0
189,서귀포,1982-07-12 16:00,8.6,0
189,서귀포,1982-07-12 17:00,9.7,0
189,서귀포,1982-07-12 18:00,2.1,0
189,서귀포,1982-07-12 19:00,.2,0
189,서귀포,1982-07-12 20:00,.3,0
189,서귀포,1982-07-12 21:00,5.4,0
189,서귀포,1982-07-12 22:00,2.1,0
189,서귀포,1982-07-12 23:00,2.9,0
189,서귀포,1982-07-13 00:00,1.9,0
189,서귀포,1982-07-13 01:00,1,0
189,서귀포,1982-07-13 02:00,.4,0
189,서귀포,1982-07-13 03:00,3.7,0
189,서귀포,1982-07-13 04:00,0,0
189,서귀포,1982-07-13 05:00,0,0
189,서귀포,1982-07-13 06:00,0,0
189,서귀포,1982-07-13 07:00,.2,0
189,서귀포,1982-07-13 08:00,.1,0
189,서귀포,1982-07-13 09:00,11.7,0
189,서귀포,1982-07-13 10:00,4,0
189,서귀포,1982-07-13 11:00,.5,0
189,서귀포,1982-07-13 12:00,.1,0
189,서귀포,1982-07-13 13:00,0,0
189,서귀포,1982-07-13 14:00,.1,0
189,서귀포,1982-07-13 15:00,.2,0
189,서귀포,1982-07-13 16:00,0,0
189,서귀포,1982-07-13 17:00,.4,0
189,서귀포,1982-07-13 18:00,.1,0
189,서귀포,1982-07-13 19:00,0,0
189,서귀포,1982-07-13 20:00,.1,0
189,서귀포,1982-07-13 21:00,.5,0
189,서귀포,1982-07-13 22:00,0,0
189,서귀포,1982-07-13 23:00,.1,0
189,서귀포,1982-07-14 00:00,.3,0
189,서귀포,1982-07-14 01:00,.3,0
189,서귀포,1982-07-14 02:00,.3,0
189,서귀포,1982-07-14 03:00,.3,0
189,서귀포,1982-07-14 04:00,.9,0
189,서귀포,1982-07-14 05:00,1.2,0
189,서귀포,1982-07-14 06:00,17.9,0
189,서귀포,1982-07-14 07:00,3.1,0
189,서귀포,1982-07-14 08:00,9.6,0
189,서귀포,1982-07-14 09:00,20,0
189,서귀포,1982-07-14 10:00,6.9,0
189,서귀포,1982-07-14 15:00,0,0
189,서귀포,1982-07-14 16:00,0,0
189,서귀포,1982-07-15 00:00,,9
189,서귀포,1982-07-15 06:00,0,0
189,서귀포,1982-07-15 07:00,.2,0
189,서귀포,1982-07-15 08:00,.1,0
189,서귀포,1982-07-15 19:00,.4,0
189,서귀포,1982-07-15 20:00,.1,0
189,서귀포,1982-07-15 21:00,14.8,0
189,서귀포,1982-07-15 22:00,.3,0
189,서귀포,1982-07-15 23:00,3.2,0
189,서귀포,1982-07-16 00:00,.1,0
189,서귀포,1982-07-16 01:00,5.7,0
189,서귀포,1982-07-16 02:00,24.2,0
189,서귀포,1982-07-16 03:00,5.5,0
189,서귀포,1982-07-16 04:00,5.7,0
189,서귀포,1982-07-16 05:00,2.1,0
189,서귀포,1982-07-16 06:00,3.4,0
189,서귀포,1982-07-16 07:00,.7,0
189,서귀포,1982-07-16 10:00,0,0
189,서귀포,1982-07-16 11:00,0,0
189,서귀포,1982-07-16 12:00,0,0
189,서귀포,1982-07-17 00:00,,9
189,서귀포,1982-07-17 10:00,0,0
189,서귀포,1982-07-18 00:00,,9
189,서귀포,1982-07-18 08:00,.4,0
189,서귀포,1982-07-18 09:00,0,0
189,서귀포,1982-07-18 14:00,0,0
189,서귀포,1982-07-18 15:00,.6,0
189,서귀포,1982-07-18 16:00,1.6,0
189,서귀포,1982-07-18 17:00,.6,0
189,서귀포,1982-07-18 18:00,.2,0
189,서귀포,1982-07-18 19:00,.9,0
189,서귀포,1982-07-18 20:00,1.1,0
189,서귀포,1982-07-18 21:00,1,0
189,서귀포,1982-07-18 22:00,.5,0
189,서귀포,1982-07-18 23:00,.3,0
189,서귀포,1982-07-19 00:00,0,0
189,서귀포,1982-07-19 15:00,0,0
189,서귀포,1982-07-19 16:00,0,0
189,서귀포,1982-07-19 18:00,0,0
189,서귀포,1982-07-19 19:00,0,0
189,서귀포,1982-07-19 20:00,0,0
189,서귀포,1982-07-19 21:00,.1,0
189,서귀포,1982-07-19 22:00,.1,0
189,서귀포,1982-07-19 23:00,0,0
189,서귀포,1982-07-20 00:00,0,0
189,서귀포,1982-07-20 02:00,.3,0
189,서귀포,1982-07-20 03:00,.3,0
189,서귀포,1982-07-20 04:00,.4,0
189,서귀포,1982-07-20 05:00,1.9,0
189,서귀포,1982-07-20 06:00,4,0
189,서귀포,1982-07-20 07:00,2.7,0
189,서귀포,1982-07-20 08:00,7.4,0
189,서귀포,1982-07-20 09:00,5.8,0
189,서귀포,1982-07-20 10:00,2.4,0
189,서귀포,1982-07-20 11:00,0,0
189,서귀포,1982-07-21 00:00,,9
189,서귀포,1982-07-22 00:00,,9
189,서귀포,1982-07-22 06:00,0,0
189,서귀포,1982-07-22 07:00,0,0
189,서귀포,1982-07-22 08:00,.3,0
189,서귀포,1982-07-22 09:00,1.9,0
189,서귀포,1982-07-22 10:00,.8,0
189,서귀포,1982-07-22 11:00,0,0
189,서귀포,1982-07-22 18:00,.3,0
189,서귀포,1982-07-23 00:00,0,0
189,서귀포,1982-07-23 01:00,.4,0
189,서귀포,1982-07-23 02:00,0,0
189,서귀포,1982-07-23 03:00,.8,0
189,서귀포,1982-07-23 04:00,.4,0
189,서귀포,1982-07-23 05:00,.1,0
189,서귀포,1982-07-23 06:00,.2,0
189,서귀포,1982-07-23 07:00,.7,0
189,서귀포,1982-07-23 08:00,23.8,0
189,서귀포,1982-07-23 09:00,0,0
189,서귀포,1982-07-23 10:00,0,0
189,서귀포,1982-07-23 11:00,0,0
189,서귀포,1982-07-23 12:00,.5,0
189,서귀포,1982-07-23 13:00,1.1,0
189,서귀포,1982-07-23 14:00,0,0
189,서귀포,1982-07-23 15:00,0,0
189,서귀포,1982-07-23 16:00,.2,0
189,서귀포,1982-07-23 17:00,0,0
189,서귀포,1982-07-23 18:00,.2,0
189,서귀포,1982-07-23 19:00,0,0
189,서귀포,1982-07-23 20:00,.7,0
189,서귀포,1982-07-23 21:00,.3,0
189,서귀포,1982-07-24 00:00,,9
189,서귀포,1982-07-25 00:00,,9
189,서귀포,1982-07-25 08:00,0,0
189,서귀포,1982-07-25 09:00,0,0
189,서귀포,1982-07-25 10:00,0,0
189,서귀포,1982-07-25 11:00,0,0
189,서귀포,1982-07-25 12:00,.4,0
189,서귀포,1982-07-25 13:00,.5,0
189,서귀포,1982-07-25 14:00,.5,0
189,서귀포,1982-07-25 15:00,.3,0
189,서귀포,1982-07-25 16:00,.2,0
189,서귀포,1982-07-25 17:00,.1,0
189,서귀포,1982-07-25 18:00,0,0
189,서귀포,1982-07-26 00:00,,9
189,서귀포,1982-07-27 00:00,,9
189,서귀포,1982-07-28 00:00,,9
189,서귀포,1982-07-28 09:00,0,0
189,서귀포,1982-07-28 17:00,0,0
189,서귀포,1982-07-28 18:00,0,0
189,서귀포,1982-07-29 00:00,2.3,0
189,서귀포,1982-07-29 01:00,6.2,0
189,서귀포,1982-07-29 02:00,.2,0
189,서귀포,1982-07-29 13:00,1.2,0
189,서귀포,1982-07-29 14:00,2.7,0
189,서귀포,1982-07-29 15:00,.1,0
189,서귀포,1982-07-30 00:00,,9
189,서귀포,1982-07-31 00:00,,9
189,서귀포,1982-08-01 00:00,,9
189,서귀포,1982-08-02 00:00,,9
189,서귀포,1982-08-03 00:00,,9
189,서귀포,1982-08-04 00:00,,9
189,서귀포,1982-08-05 00:00,,9
189,서귀포,1982-08-05 03:00,.1,0
189,서귀포,1982-08-06 00:00,,9
189,서귀포,1982-08-07 00:00,,9
189,서귀포,1982-08-08 00:00,,9
189,서귀포,1982-08-08 18:00,0,0
189,서귀포,1982-08-08 19:00,0,0
189,서귀포,1982-08-09 00:00,,9
189,서귀포,1982-08-10 00:00,0,0
189,서귀포,1982-08-10 04:00,6,0
189,서귀포,1982-08-10 07:00,.5,0
189,서귀포,1982-08-10 08:00,3,0
189,서귀포,1982-08-10 09:00,1.1,0
189,서귀포,1982-08-10 10:00,20.8,0
189,서귀포,1982-08-10 11:00,0,0
189,서귀포,1982-08-10 12:00,0,0
189,서귀포,1982-08-10 14:00,0,0
189,서귀포,1982-08-10 15:00,1.6,0
189,서귀포,1982-08-11 00:00,,9
189,서귀포,1982-08-11 12:00,0,0
189,서귀포,1982-08-11 19:00,.8,0
189,서귀포,1982-08-11 21:00,0,0
189,서귀포,1982-08-11 22:00,3.1,0
189,서귀포,1982-08-11 23:00,0,0
189,서귀포,1982-08-12 00:00,1.7,0
189,서귀포,1982-08-12 01:00,1.5,0
189,서귀포,1982-08-12 05:00,7.7,0
189,서귀포,1982-08-12 06:00,4.7,0
189,서귀포,1982-08-12 10:00,0,0
189,서귀포,1982-08-12 12:00,0,0
189,서귀포,1982-08-12 13:00,0,0
189,서귀포,1982-08-12 14:00,.3,0
189,서귀포,1982-08-12 15:00,.1,0
189,서귀포,1982-08-12 16:00,0,0
189,서귀포,1982-08-12 17:00,.1,0
189,서귀포,1982-08-12 18:00,.6,0
189,서귀포,1982-08-12 19:00,2,0
189,서귀포,1982-08-12 20:00,2.2,0
189,서귀포,1982-08-12 21:00,3.9,0
189,서귀포,1982-08-12 22:00,5.1,0
189,서귀포,1982-08-12 23:00,14.7,0
189,서귀포,1982-08-13 00:00,17.4,0
189,서귀포,1982-08-13 01:00,11.8,0
189,서귀포,1982-08-13 02:00,2.3,0
189,서귀포,1982-08-13 03:00,14.2,0
189,서귀포,1982-08-13 04:00,.3,0
189,서귀포,1982-08-13 05:00,.5,0
189,서귀포,1982-08-13 06:00,0,0
189,서귀포,1982-08-13 07:00,.7,0
189,서귀포,1982-08-13 09:00,0,0
189,서귀포,1982-08-13 10:00,.2,0
189,서귀포,1982-08-13 11:00,1.4,0
189,서귀포,1982-08-13 12:00,1.6,0
189,서귀포,1982-08-13 13:00,.6,0
189,서귀포,1982-08-13 14:00,.2,0
189,서귀포,1982-08-13 15:00,1,0
189,서귀포,1982-08-13 16:00,1.2,0
189,서귀포,1982-08-13 17:00,12.5,0
189,서귀포,1982-08-13 18:00,.3,0
189,서귀포,1982-08-13 23:00,.7,0
189,서귀포,1982-08-14 00:00,.2,0
189,서귀포,1982-08-14 01:00,5.8,0
189,서귀포,1982-08-14 02:00,0,0
189,서귀포,1982-08-14 07:00,.2,0
189,서귀포,1982-08-15 00:00,,9
189,서귀포,1982-08-16 00:00,0,0
189,서귀포,1982-08-17 00:00,,9
189,서귀포,1982-08-18 00:00,,9
189,서귀포,1982-08-19 00:00,,9
189,서귀포,1982-08-20 00:00,,9
189,서귀포,1982-08-20 15:00,0,0
189,서귀포,1982-08-20 16:00,.5,0
189,서귀포,1982-08-20 17:00,.3,0
189,서귀포,1982-08-21 00:00,,9
189,서귀포,1982-08-21 11:00,0,0
189,서귀포,1982-08-21 12:00,0,0
189,서귀포,1982-08-21 13:00,10,0
189,서귀포,1982-08-22 00:00,,9
189,서귀포,1982-08-23 00:00,,9
189,서귀포,1982-08-23 12:00,0,0
189,서귀포,1982-08-23 13:00,0,0
189,서귀포,1982-08-23 15:00,0,0
189,서귀포,1982-08-23 16:00,0,0
189,서귀포,1982-08-23 17:00,0,0
189,서귀포,1982-08-23 18:00,0,0
189,서귀포,1982-08-23 19:00,.1,0
189,서귀포,1982-08-23 20:00,0,0
189,서귀포,1982-08-24 00:00,1.5,0
189,서귀포,1982-08-24 01:00,.1,0
189,서귀포,1982-08-24 02:00,2,0
189,서귀포,1982-08-24 03:00,6.7,0
189,서귀포,1982-08-24 04:00,1.2,0
189,서귀포,1982-08-24 05:00,23,0
189,서귀포,1982-08-24 06:00,6.4,0
189,서귀포,1982-08-24 07:00,4,0
189,서귀포,1982-08-24 08:00,.5,0
189,서귀포,1982-08-24 09:00,.4,0
189,서귀포,1982-08-24 10:00,2.2,0
189,서귀포,1982-08-24 11:00,1.4,0
189,서귀포,1982-08-24 12:00,0,0
189,서귀포,1982-08-24 13:00,0,0
189,서귀포,1982-08-24 14:00,0,0
189,서귀포,1982-08-24 15:00,0,0
189,서귀포,1982-08-24 16:00,0,0
189,서귀포,1982-08-24 17:00,3.1,0
189,서귀포,1982-08-24 18:00,.1,0
189,서귀포,1982-08-24 19:00,0,0
189,서귀포,1982-08-24 20:00,0,0
189,서귀포,1982-08-24 21:00,0,0
189,서귀포,1982-08-24 22:00,9.3,0
189,서귀포,1982-08-24 23:00,0,0
189,서귀포,1982-08-25 00:00,,9
189,서귀포,1982-08-26 00:00,,9
189,서귀포,1982-08-27 00:00,,9
189,서귀포,1982-08-27 06:00,0,0
189,서귀포,1982-08-27 07:00,0,0
189,서귀포,1982-08-27 08:00,0,0
189,서귀포,1982-08-27 09:00,0,0
189,서귀포,1982-08-28 00:00,,9
189,서귀포,1982-08-29 00:00,,9
189,서귀포,1982-08-30 00:00,,9
189,서귀포,1982-08-31 00:00,,9
189,서귀포,1982-09-01 00:00,,9
189,서귀포,1982-09-02 00:00,,9
189,서귀포,1982-09-03 00:00,,9
189,서귀포,1982-09-04 00:00,,9
189,서귀포,1982-09-05 00:00,,9
189,서귀포,1982-09-06 00:00,,9
189,서귀포,1982-09-06 03:00,0,0
189,서귀포,1982-09-06 04:00,0,0
189,서귀포,1982-09-07 00:00,,9
189,서귀포,1982-09-08 00:00,,9
189,서귀포,1982-09-08 14:00,.5,0
189,서귀포,1982-09-08 21:00,.6,0
189,서귀포,1982-09-08 22:00,0,0
189,서귀포,1982-09-09 00:00,,9
189,서귀포,1982-09-09 07:00,0,0
189,서귀포,1982-09-09 08:00,.3,0
189,서귀포,1982-09-09 09:00,0,0
189,서귀포,1982-09-09 10:00,.3,0
189,서귀포,1982-09-09 11:00,.5,0
189,서귀포,1982-09-09 12:00,1.1,0
189,서귀포,1982-09-09 13:00,1.8,0
189,서귀포,1982-09-09 14:00,.5,0
189,서귀포,1982-09-09 15:00,.8,0
189,서귀포,1982-09-09 16:00,.7,0
189,서귀포,1982-09-09 17:00,.8,0
189,서귀포,1982-09-09 18:00,1.3,0
189,서귀포,1982-09-09 19:00,1,0
189,서귀포,1982-09-09 20:00,.7,0
189,서귀포,1982-09-09 21:00,.5,0
189,서귀포,1982-09-10 00:00,,9
189,서귀포,1982-09-11 00:00,,9
189,서귀포,1982-09-12 00:00,,9
189,서귀포,1982-09-13 00:00,,9
189,서귀포,1982-09-14 00:00,,9
189,서귀포,1982-09-15 00:00,,9
189,서귀포,1982-09-16 00:00,,9
189,서귀포,1982-09-17 00:00,,9
189,서귀포,1982-09-18 00:00,,9
189,서귀포,1982-09-18 09:00,0,0
189,서귀포,1982-09-18 10:00,.7,0
189,서귀포,1982-09-18 11:00,1.5,0
189,서귀포,1982-09-18 12:00,1.3,0
189,서귀포,1982-09-18 13:00,1.6,0
189,서귀포,1982-09-18 14:00,1.7,0
189,서귀포,1982-09-18 15:00,1.6,0
189,서귀포,1982-09-18 16:00,1.8,0
189,서귀포,1982-09-18 17:00,.8,0
189,서귀포,1982-09-18 18:00,.2,0
189,서귀포,1982-09-18 19:00,1.2,0
189,서귀포,1982-09-18 20:00,1.4,0
189,서귀포,1982-09-18 21:00,.1,0
189,서귀포,1982-09-18 22:00,3.7,0
189,서귀포,1982-09-18 23:00,3.5,0
189,서귀포,1982-09-19 00:00,2.5,0
189,서귀포,1982-09-19 01:00,0,0
189,서귀포,1982-09-19 06:00,.8,0
189,서귀포,1982-09-19 07:00,.3,0
189,서귀포,1982-09-19 08:00,.4,0
189,서귀포,1982-09-19 09:00,.1,0
189,서귀포,1982-09-19 18:00,0,0
189,서귀포,1982-09-19 19:00,.5,0
189,서귀포,1982-09-19 20:00,0,0
189,서귀포,1982-09-19 21:00,5.3,0
189,서귀포,1982-09-19 22:00,1.9,0
189,서귀포,1982-09-19 23:00,1.8,0
189,서귀포,1982-09-20 00:00,.8,0
189,서귀포,1982-09-20 01:00,.3,0
189,서귀포,1982-09-20 02:00,.1,0
189,서귀포,1982-09-20 09:00,0,0
189,서귀포,1982-09-20 10:00,0,0
189,서귀포,1982-09-21 00:00,,9
189,서귀포,1982-09-22 00:00,,9
189,서귀포,1982-09-22 23:00,0,0
189,서귀포,1982-09-23 00:00,,9
189,서귀포,1982-09-24 00:00,,9
189,서귀포,1982-09-25 00:00,,9
189,서귀포,1982-09-26 00:00,,9
189,서귀포,1982-09-27 00:00,,9
189,서귀포,1982-09-28 00:00,,9
189,서귀포,1982-09-29 00:00,,9
189,서귀포,1982-09-29 06:00,0,0
189,서귀포,1982-09-29 07:00,0,0
189,서귀포,1982-09-29 08:00,0,0
189,서귀포,1982-09-29 09:00,0,0
189,서귀포,1982-09-29 10:00,0,0
189,서귀포,1982-09-29 13:00,.1,0
189,서귀포,1982-09-29 14:00,.1,0
189,서귀포,1982-09-29 16:00,0,0
189,서귀포,1982-09-29 17:00,.4,0
189,서귀포,1982-09-29 18:00,1.2,0
189,서귀포,1982-09-29 19:00,1.2,0
189,서귀포,1982-09-29 20:00,.9,0
189,서귀포,1982-09-29 21:00,.1,0
189,서귀포,1982-09-29 22:00,.6,0
189,서귀포,1982-09-29 23:00,.8,0
189,서귀포,1982-09-30 00:00,3.6,0
189,서귀포,1982-09-30 01:00,.7,0
189,서귀포,1982-09-30 02:00,.1,0
189,서귀포,1982-09-30 03:00,0,0
189,서귀포,1982-09-30 04:00,0,0
189,서귀포,1982-09-30 05:00,0,0
189,서귀포,1982-09-30 06:00,0,0
189,서귀포,1982-09-30 07:00,.2,0
189,서귀포,1982-09-30 08:00,0,0
189,서귀포,1982-09-30 09:00,.4,0
189,서귀포,1982-09-30 10:00,0,0
189,서귀포,1982-09-30 15:00,0,0
189,서귀포,1982-09-30 17:00,0,0
189,서귀포,1982-09-30 18:00,0,0
189,서귀포,1982-10-01 00:00,,9
189,서귀포,1982-10-01 02:00,3.2,0
189,서귀포,1982-10-01 03:00,5.2,0
189,서귀포,1982-10-01 08:00,.2,0
189,서귀포,1982-10-01 09:00,.2,0
189,서귀포,1982-10-01 10:00,1.6,0
189,서귀포,1982-10-01 11:00,.1,0
189,서귀포,1982-10-02 00:00,,9
189,서귀포,1982-10-02 06:00,0,0
189,서귀포,1982-10-02 07:00,0,0
189,서귀포,1982-10-02 08:00,13.5,0
189,서귀포,1982-10-02 09:00,.3,0
189,서귀포,1982-10-02 10:00,.1,0
189,서귀포,1982-10-02 11:00,.1,0
189,서귀포,1982-10-02 12:00,.3,0
189,서귀포,1982-10-02 13:00,0,0
189,서귀포,1982-10-02 14:00,0,0
189,서귀포,1982-10-03 00:00,,9
189,서귀포,1982-10-03 04:00,0,0
189,서귀포,1982-10-03 05:00,.1,0
189,서귀포,1982-10-03 06:00,0,0
189,서귀포,1982-10-04 00:00,,9
189,서귀포,1982-10-05 00:00,,9
189,서귀포,1982-10-06 00:00,,9
189,서귀포,1982-10-07 00:00,,9
189,서귀포,1982-10-08 00:00,,9
189,서귀포,1982-10-09 00:00,,9
189,서귀포,1982-10-10 00:00,,9
189,서귀포,1982-10-11 00:00,,9
189,서귀포,1982-10-12 00:00,,9
189,서귀포,1982-10-13 00:00,,9
189,서귀포,1982-10-14 00:00,,9
189,서귀포,1982-10-15 00:00,,9
189,서귀포,1982-10-15 14:00,0,0
189,서귀포,1982-10-15 15:00,0,0
189,서귀포,1982-10-15 16:00,0,0
189,서귀포,1982-10-16 00:00,,9
189,서귀포,1982-10-17 00:00,.8,0
189,서귀포,1982-10-17 01:00,.3,0
189,서귀포,1982-10-17 02:00,.5,0
189,서귀포,1982-10-17 03:00,0,0
189,서귀포,1982-10-18 00:00,,9
189,서귀포,1982-10-19 00:00,,9
189,서귀포,1982-10-19 11:00,0,0
189,서귀포,1982-10-19 13:00,.3,0
189,서귀포,1982-10-19 14:00,1.5,0
189,서귀포,1982-10-19 16:00,.1,0
189,서귀포,1982-10-19 17:00,.1,0
189,서귀포,1982-10-20 00:00,,9
189,서귀포,1982-10-21 00:00,,9
189,서귀포,1982-10-22 00:00,,9
189,서귀포,1982-10-23 00:00,,9
189,서귀포,1982-10-24 00:00,,9
189,서귀포,1982-10-25 00:00,,9
189,서귀포,1982-10-26 00:00,,9
189,서귀포,1982-10-27 00:00,,9
189,서귀포,1982-10-27 22:00,.1,0
189,서귀포,1982-10-27 23:00,.1,0
189,서귀포,1982-10-28 00:00,0,0
189,서귀포,1982-10-28 03:00,.4,0
189,서귀포,1982-10-28 04:00,4,0
189,서귀포,1982-10-28 05:00,2,0
189,서귀포,1982-10-28 06:00,0,0
189,서귀포,1982-10-28 07:00,0,0
189,서귀포,1982-10-28 09:00,.3,0
189,서귀포,1982-10-28 10:00,0,0
189,서귀포,1982-10-28 11:00,0,0
189,서귀포,1982-10-28 12:00,0,0
189,서귀포,1982-10-28 13:00,.8,0
189,서귀포,1982-10-28 14:00,0,0
189,서귀포,1982-10-28 15:00,0,0
189,서귀포,1982-10-28 16:00,1,0
189,서귀포,1982-10-28 17:00,.9,0
189,서귀포,1982-10-28 18:00,.1,0
189,서귀포,1982-10-29 00:00,,9
189,서귀포,1982-10-29 03:00,.1,0
189,서귀포,1982-10-29 04:00,0,0
189,서귀포,1982-10-29 05:00,0,0
189,서귀포,1982-10-29 12:00,0,0
189,서귀포,1982-10-29 13:00,.3,0
189,서귀포,1982-10-29 14:00,.1,0
189,서귀포,1982-10-30 00:00,,9
189,서귀포,1982-10-30 09:00,.1,0
189,서귀포,1982-10-30 10:00,.9,0
189,서귀포,1982-10-30 11:00,4.8,0
189,서귀포,1982-10-30 12:00,1.8,0
189,서귀포,1982-10-30 13:00,.3,0
189,서귀포,1982-10-30 14:00,0,0
189,서귀포,1982-10-30 20:00,0,0
189,서귀포,1982-10-30 21:00,0,0
189,서귀포,1982-10-31 00:00,,9
189,서귀포,1982-10-31 14:00,.1,0
189,서귀포,1982-10-31 16:00,0,0
189,서귀포,1982-10-31 17:00,.2,0
189,서귀포,1982-10-31 21:00,.2,0
189,서귀포,1982-10-31 22:00,.9,0
189,서귀포,1982-11-01 00:00,,9
189,서귀포,1982-11-02 00:00,,9
189,서귀포,1982-11-03 00:00,,9
189,서귀포,1982-11-04 00:00,0,0
189,서귀포,1982-11-04 03:00,0,0
189,서귀포,1982-11-04 09:00,3.6,0
189,서귀포,1982-11-04 12:00,.8,0
189,서귀포,1982-11-04 15:00,1.7,0
189,서귀포,1982-11-05 00:00,,9
189,서귀포,1982-11-05 03:00,13.7,0
189,서귀포,1982-11-05 06:00,7.9,0
189,서귀포,1982-11-05 21:00,0,0
189,서귀포,1982-11-06 00:00,.4,0
189,서귀포,1982-11-06 03:00,.2,0
189,서귀포,1982-11-06 06:00,0,0
189,서귀포,1982-11-06 09:00,12.8,0
189,서귀포,1982-11-06 12:00,.3,0
189,서귀포,1982-11-06 21:00,.2,0
189,서귀포,1982-11-07 00:00,3.4,0
189,서귀포,1982-11-07 03:00,.8,0
189,서귀포,1982-11-07 06:00,4.3,0
189,서귀포,1982-11-07 09:00,7,0
189,서귀포,1982-11-08 00:00,,9
189,서귀포,1982-11-09 00:00,,9
189,서귀포,1982-11-09 12:00,0,0
189,서귀포,1982-11-09 18:00,1.6,0
189,서귀포,1982-11-09 21:00,6.5,0
189,서귀포,1982-11-10 00:00,,9
189,서귀포,1982-11-10 15:00,0,0
189,서귀포,1982-11-10 18:00,.5,0
189,서귀포,1982-11-10 21:00,1.1,0
189,서귀포,1982-11-11 00:00,2.2,0
189,서귀포,1982-11-11 03:00,.3,0
189,서귀포,1982-11-11 12:00,0,0
189,서귀포,1982-11-11 15:00,0,0
189,서귀포,1982-11-11 18:00,0,0
189,서귀포,1982-11-12 00:00,,9
189,서귀포,1982-11-13 00:00,,9
189,서귀포,1982-11-14 00:00,,9
189,서귀포,1982-11-14 18:00,0,0
189,서귀포,1982-11-14 21:00,.9,0
189,서귀포,1982-11-15 00:00,0,0
189,서귀포,1982-11-15 03:00,5.9,0
189,서귀포,1982-11-15 06:00,9.7,0
189,서귀포,1982-11-15 09:00,.9,0
189,서귀포,1982-11-16 00:00,,9
189,서귀포,1982-11-17 00:00,,9
189,서귀포,1982-11-18 00:00,,9
189,서귀포,1982-11-19 00:00,,9
189,서귀포,1982-11-19 12:00,0,0
189,서귀포,1982-11-19 15:00,.1,0
189,서귀포,1982-11-19 18:00,.5,0
189,서귀포,1982-11-19 21:00,.1,0
189,서귀포,1982-11-20 00:00,,9
189,서귀포,1982-11-21 00:00,,9
189,서귀포,1982-11-22 00:00,,9
189,서귀포,1982-11-22 09:00,0,0
189,서귀포,1982-11-22 12:00,1.4,0
189,서귀포,1982-11-22 15:00,.6,0
189,서귀포,1982-11-23 00:00,,9
189,서귀포,1982-11-24 00:00,,9
189,서귀포,1982-11-25 00:00,,9
189,서귀포,1982-11-26 00:00,,9
189,서귀포,1982-11-27 00:00,,9
189,서귀포,1982-11-28 00:00,,9
189,서귀포,1982-11-28 09:00,0,0
189,서귀포,1982-11-28 12:00,0,0
189,서귀포,1982-11-28 15:00,.2,0
189,서귀포,1982-11-28 18:00,2.2,0
189,서귀포,1982-11-28 21:00,3.8,0
189,서귀포,1982-11-29 00:00,14,0
189,서귀포,1982-11-29 03:00,12,0
189,서귀포,1982-11-29 06:00,2.4,0
189,서귀포,1982-11-29 09:00,37,0
189,서귀포,1982-11-29 12:00,10.4,0
189,서귀포,1982-11-29 15:00,6.4,0
189,서귀포,1982-11-30 00:00,,9
189,서귀포,1982-12-01 00:00,,9
189,서귀포,1982-12-02 00:00,,9
189,서귀포,1982-12-03 00:00,,9
189,서귀포,1982-12-04 00:00,,9
189,서귀포,1982-12-05 00:00,0,0
189,서귀포,1982-12-05 03:00,5.9,0
189,서귀포,1982-12-06 00:00,,9
189,서귀포,1982-12-07 00:00,,9
189,서귀포,1982-12-08 00:00,,9
189,서귀포,1982-12-09 00:00,,9
189,서귀포,1982-12-10 00:00,,9
189,서귀포,1982-12-10 21:00,3.9,0
189,서귀포,1982-12-11 00:00,1.4,0
189,서귀포,1982-12-12 00:00,,9
189,서귀포,1982-12-12 09:00,0,0
189,서귀포,1982-12-12 12:00,0,0
189,서귀포,1982-12-12 15:00,0,0
189,서귀포,1982-12-12 21:00,0,0
189,서귀포,1982-12-13 00:00,.1,0
189,서귀포,1982-12-14 00:00,,9
189,서귀포,1982-12-15 00:00,,9
189,서귀포,1982-12-16 00:00,,9
189,서귀포,1982-12-16 12:00,0,0
189,서귀포,1982-12-16 15:00,.9,0
189,서귀포,1982-12-16 18:00,.3,0
189,서귀포,1982-12-17 00:00,,9
189,서귀포,1982-12-17 06:00,.4,0
189,서귀포,1982-12-17 09:00,.1,0
189,서귀포,1982-12-17 15:00,.1,0
189,서귀포,1982-12-17 18:00,.1,0
189,서귀포,1982-12-17 21:00,.2,0
189,서귀포,1982-12-18 00:00,0,0
189,서귀포,1982-12-18 03:00,0,0
189,서귀포,1982-12-18 06:00,0,0
189,서귀포,1982-12-19 00:00,,9
189,서귀포,1982-12-20 00:00,,9
189,서귀포,1982-12-21 00:00,,9
189,서귀포,1982-12-22 00:00,,9
189,서귀포,1982-12-23 00:00,,9
189,서귀포,1982-12-24 00:00,,9
189,서귀포,1982-12-24 18:00,0,0
189,서귀포,1982-12-25 00:00,,9
189,서귀포,1982-12-25 18:00,.4,0
189,서귀포,1982-12-25 21:00,.2,0
189,서귀포,1982-12-26 00:00,.3,0
189,서귀포,1982-12-27 00:00,,9
189,서귀포,1982-12-27 09:00,0,0
